path	pred	true	confidence	correct
./dataset/val/nofire/forrest_441.jpeg	nofire	nofire	0.954620	1
./dataset/val/nofire/forrest_442.webp	nofire	nofire	0.966288	1
./dataset/val/nofire/forrest_443.jpeg	nofire	nofire	0.967580	1
./dataset/val/nofire/forrest_445.png	nofire	nofire	0.795194	1
./dataset/val/nofire/forrest_446.jpeg	nofire	nofire	0.921952	1
./dataset/val/nofire/forrest_447.jpeg	nofire	nofire	0.970106	1
./dataset/val/nofire/forrest_448.jpeg	nofire	nofire	0.929694	1
./dataset/val/nofire/forrest_450.jpeg	nofire	nofire	0.977984	1
./dataset/val/nofire/forrest_451.jpeg	nofire	nofire	0.849894	1
./dataset/val/nofire/forrest_454.jpeg	nofire	nofire	0.985750	1
./dataset/val/nofire/forrest_455.png	nofire	nofire	0.883594	1
